Rating,Ending Date,Net Debt/EBITDA,Total Debt/EBIT,Net Debt/EBIT,EBITDA to Interest Expense,EBITDA-CapEx/Interest Expense,EBIT to Interest Expense,Interest Expense,Common Equity/Total Assets,Long-Term Debt/Equity,Long-Term Debt/Capital,Long-Term Debt/Total Assets,Total Debt/Equity,Total Debt/Capital,Total Debt/Total Assets,Number Rating,Rating Change,Market Cap,,,,
A2,35795,0.33,0.81,0.48,16.81,10.49,12.51,47,24.77,26.16,19.73,7.76,32.56,24.56,9.65,6,0,16679.2321,,,,
A2,35885,0.32,0.82,0.45,10.68,7.92,6.83,47,24.43,26.77,20.08,7.24,33.34,25,9.01,6,0,21186.8259,,,,
A2,35976,0.3,0.78,0.41,16.93,13.25,12.96,45,24.58,25.74,19.43,6.99,32.51,24.53,8.83,6,0,21092.7749,,,,
A2,36068,0.51,1.02,0.7,15.94,11.65,12.1,48,23.93,33.22,23.14,8.78,43.56,30.34,11.51,6,0,17261.651,,,,
A2,36160,0.59,1.09,0.82,12.46,6.6,8.77,57,24.64,29.88,21.14,8.84,41.35,29.25,12.23,6,0,24474.405,,,,
A2,36250,0.54,1.05,0.73,11.15,8.34,7.82,55,25.12,31.35,21.73,8.67,44.3,30.7,12.25,6,0,30575.5574,,,,
A2,36341,0.56,1.17,0.76,14.65,11.02,11.19,57,33.22,27.16,20.53,9.58,32.3,24.41,11.39,6,0,34657.488,,,,
A2,36433,0.97,2.09,1.43,5.21,2.01,1.89,63,30.77,37.66,25.68,12.32,46.64,31.81,15.26,6,0,28395.3256,,,,
A2,36525,1.64,3.5,2.73,3.26,0,0.55,85,29.21,38.13,24.86,12.67,53.39,34.81,17.73,6,0,30845.49,,,,
A2,36616,1.56,2.9,2.45,10.22,8.11,7.76,86,29.07,43.4,27.64,13.41,57.03,36.32,17.62,6,0,29730.9825,,,,
A2,36707,1.4,2.58,2.11,11.77,9.46,9.44,93,29.33,42.83,27.03,13.33,58.41,36.87,18.19,6,0,27563.5676,,,,
A2,36799,1.03,1.74,1.4,10.93,7.78,8.76,97,30.73,41.12,26.71,13.38,53.97,35.05,17.56,6,0,32492.4056,,,,
A2,36891,1.02,1.53,1.29,9.1,5.61,7.03,106,30.21,40.46,25.94,13.7,56,35.9,18.97,6,0,36977.8092,,,,
A2,36981,0.99,1.5,1.26,9.34,7.01,7.26,107,30.12,48.5,30.37,15.42,59.69,37.38,18.97,6,0,34504.9488,,,,
A2,37072,0.94,1.47,1.18,11.14,8.83,9.07,109,31.31,45.13,28.64,14.87,57.56,36.53,18.96,6,0,34501.504,,,,
A2,37164,0.92,1.57,1.16,10.42,8.04,8.22,100,31.69,43.74,27.48,14.56,59.17,37.18,19.7,6,0,21787.0635,,,,
A2,37256,0.82,1.53,1.05,8.03,6,5.86,110,31.03,45.33,29.61,15.71,53.05,34.66,18.39,6,0,30515.6362,,,,
A2,37346,0.8,1.42,1.01,9.82,7.92,8.05,99,32.01,45.67,30.27,15.34,50.88,33.72,17.1,6,0,35086.1378,,,,
A2,37437,0.75,1.51,0.94,12.71,10.9,10.74,96,32.28,48.5,31.91,16.39,52.02,34.22,17.57,6,0,32029.9917,,,,
A2,37529,0.64,1.44,0.78,12.63,10.89,10.77,93,33.96,46.2,30.87,16.38,49.66,33.18,17.61,6,0,26757.3359,,,,
A2,37621,0.64,1.33,0.76,10.94,8.99,8.89,93,28.72,49.42,32.52,15.92,52,34.21,16.75,6,0,29088.2628,,,,
A2,37711,0.67,1.33,0.81,11.18,9.89,9.2,91,29.21,47.75,31.72,15.59,50.56,33.58,16.5,6,0,27034.9153,,,,
A2,37802,0.56,1.32,0.67,13.12,11.34,11.11,93,30.82,43.7,29.9,14.98,46.18,31.59,15.83,6,0,33206.1664,,,,
A2,37894,0.9,1.46,1.08,13.17,11.84,11.03,95,29.71,41.5,27.91,13.65,48.69,32.75,16.02,6,0,36364.7995,,,,
A2,37986,0.79,1.38,0.96,12.04,9.67,9.66,96,33.19,34.29,24.03,12.07,42.69,29.92,15.03,6,0,48717.6557,,,,
A2,38077,0.67,1.26,0.82,14.08,12.24,11.07,87,33.64,33.07,23.82,11.86,38.85,27.98,13.93,6,0,44354.2302,,,,
A2,38168,0.57,1.19,0.7,16.51,14.4,13.74,91,34.01,31.95,23.26,11.57,37.35,27.2,13.53,6,0,46804.0039,,,,
A2,38260,0.51,1.16,0.62,16.45,14.11,13.87,89,34.65,30.66,22.47,11.3,36.46,26.72,13.44,6,0,47721.1953,,,,
A2,38352,0.61,1.25,0.74,13.21,9.33,10.77,96,35.28,27.88,20.37,10.46,36.84,26.92,13.83,6,0,52821.9783,,,,
A2,38442,0.52,1.05,0.63,13.14,11.17,10.88,100,36.26,27.02,20.63,10.42,31,23.67,11.95,6,0,52031.9404,,,,
A2,38533,0.91,1.49,1.08,14.38,12.44,12.41,120,34.1,40.84,28.26,14.77,44.54,30.81,16.1,6,0,52621.3552,,,,
A2,38625,0.96,1.56,1.14,12.21,10.07,10.25,135,34.18,38.22,26.02,13.82,46.9,31.93,16.96,6,0,52806.9469,,,,
A2,38717,0.97,1.59,1.16,10.33,7.7,8.54,143,37,33.4,22.82,12.92,46.37,31.68,17.94,6,0,56684.5212,,,,
A2,38807,0.92,1.54,1.09,10.89,9.09,9.03,142,36.91,32.79,22.53,12.66,45.56,31.3,17.59,6,0,58600.037,,,,
A2,38898,0.88,1.56,1.04,12.88,11.12,11.23,155,37.52,36.63,25.19,14.36,45.44,31.24,17.82,6,0,64144.873,,,,
A2,38990,0.78,1.41,0.91,12.17,10.72,10.56,156,38.18,35.72,25.17,14.25,41.91,29.53,16.72,6,0,63581.2826,,,,
A2,39082,0.76,1.3,0.88,11.04,8.52,9.33,153,36.69,38.81,27,14.93,43.74,30.43,16.82,6,0,62251.164,,,,
A2,39172,0.78,1.31,0.92,11.88,10.22,10.03,150,37.27,37.1,25.84,14.48,43.59,30.36,17.01,6,0,64637.9739,,,,
A2,39263,0.71,1.33,0.82,13.14,11.6,11.44,163,37.97,35.08,24.57,13.93,42.79,29.97,17,6,0,68518.38,,,,
A2,39355,0.83,1.4,0.97,12.27,10.25,10.55,179,37.9,33.39,23.17,13.2,44.12,30.61,17.43,6,0,79555.132,,,,
A2,39447,0.76,1.3,0.89,12.09,9.25,10.3,174,39.13,35.99,25.51,14.69,41.08,29.12,16.76,6,0,75280.6874,,,,
A2,39538,0.82,1.39,0.95,12.08,10.33,10.15,165,37.83,35.51,24.59,14.05,44.38,30.74,17.56,6,0,66975.8748,,,,
A2,39629,0.84,1.44,0.98,13.78,11.71,11.93,176,37.47,35.45,24.13,13.86,46.92,31.94,18.35,6,0,59500.8149,,,,
A2,39721,0.76,1.36,0.89,13.42,11.64,11.58,177,37.11,36.8,25.03,14.28,47.05,32,18.26,6,0,57093.9999,,,,
A2,39813,0.8,1.51,0.94,12.59,9.93,10.54,171,27.73,55.16,32.87,16.43,67.8,40.41,20.19,6,0,50209.3712,,,,
A2,39903,0.89,1.5,1.05,8.89,7.72,7.14,175,28.86,55.49,33.73,17,64.5,39.21,19.76,6,0,40488.693,,,,
A2,39994,0.85,1.6,1.01,10.96,9.71,9.25,177,30.73,47.38,29.84,15.42,58.76,37.01,19.13,6,0,48908.5659,,,,
A2,40086,0.75,1.61,0.9,12.28,11.07,10.42,170,32.11,44.43,29.02,15.16,53.1,34.68,18.12,6,0,57124.2767,,,,
A2,40178,0.69,1.51,0.82,11.69,9.71,9.87,183,35.99,38.61,26.52,14.81,45.56,31.3,17.47,6,0,65019.2622,,,,
A2,40268,0.89,1.77,1.06,9.95,8.96,8.19,186,34.19,46.96,30.08,17.13,56.11,35.94,20.47,6,0,68684.0223,,,,
A2,40359,0.85,1.73,1.01,11.57,10.49,9.8,192,34.17,48,30.44,17.21,57.69,36.58,20.68,6,0,60305.9153,,,,
A2,40451,0.77,1.72,0.92,12.47,11.25,10.59,182,35.04,44.62,28.88,16.61,54.5,35.28,20.28,6,0,65774.2873,,,,
A2,40543,0.73,1.43,0.86,13.18,10.61,11.1,167,36.56,44.2,30.39,17.11,45.43,31.24,17.59,6,0,72522.2957,,,,
A2,40633,0.7,1.43,0.82,12.15,10.78,10.23,165,36.47,42.59,29.43,16.46,44.73,30.91,17.29,6,0,77476.9231,,,,
A2,40724,0.67,1.5,0.79,14.97,13.32,13.11,164,36.56,39.41,26.75,15.27,47.32,32.12,18.34,6,0,80430.1815,,,,
A2,40816,0.59,1.45,0.69,15.01,13.44,12.96,166,36.47,39.73,26.93,15.34,47.52,32.21,18.34,6,0,63752.3284,,,,
A2,40908,0.47,1.31,0.55,12.12,9.82,10.42,177,35.61,40.99,28.41,15.46,44.27,30.68,16.7,6,0,66308.856,,,,
A2,40999,0.38,1.25,0.45,12.38,10.91,10.45,164,36.44,39.89,28.26,15.38,41.15,29.15,15.86,6,0,75588.0451,,,,
A2,41090,1.61,2.63,1.87,13.07,11.49,11.47,190,30.28,85.34,45.77,27.39,86.47,46.37,27.76,6,0,68867.2899,,,,
A2,41182,2.46,3.69,2.89,9.47,8.1,7.85,260,27.14,88.93,42.54,25.46,109.03,52.16,31.21,6,0,71756.2711,,,,
A2,41274,2,3.02,2.39,7.99,5.61,6.28,279,28.98,79.09,42.74,24.16,85.04,45.96,25.97,6,0,75354.8065,,,,
A2,41364,1.88,2.86,2.26,9.61,8.26,7.87,255,29.59,77.55,42.6,24.37,82.05,45.07,25.79,6,0,85890.2653,,,,
A2,41455,1.66,2.61,2.02,10.83,9.27,9.22,272,30.41,71.38,40.59,22.96,75.87,43.14,24.4,6,0,85273.3157,,,,
A2,41547,1.59,2.46,1.92,11.36,9.62,9.54,248,31.64,65.86,38.62,21.9,70.53,41.36,23.46,6,0,98933.6875,,,,
A2,41639,1.42,2.2,1.7,10.87,8.24,9,259,35.17,59.23,36.85,21.79,60.73,37.78,22.34,6,0,104318.8668,,,,
A2,41729,1.4,2.15,1.67,10.56,8.96,8.63,243,35.42,58.34,36.64,21.64,59.24,37.2,21.97,6,0,107110.8885,,,,
A2,41820,1.37,2.19,1.65,11.52,9.59,9.61,245,36.67,50.47,32.19,19.36,56.8,36.22,21.78,6,0,105614.8163,,,,
A2,41912,1.33,2.13,1.59,12.89,11.22,11.11,235,37.1,50.26,32.16,19.46,56.28,36.01,21.79,6,0,96271.1191,,,,
A2,42004,1.3,2.11,1.55,7.29,5.79,6.05,377,34.22,54.38,33.94,19.5,60.24,37.59,21.6,6,0,104578.125,,,,
A2,42094,1.49,2.33,1.77,11.05,9.38,9.13,239,31.37,58.77,34.05,19.5,72.58,42.06,24.08,6,0,104331.6503,,,,
A2,42185,1.46,2.37,1.74,11.72,10.12,9.86,245,32.74,60.77,35.75,21.01,69.98,41.17,24.19,6,0,98794.0079,,,,
A3,42277,1.56,2.47,1.87,12.31,10.47,10.32,223,33.13,60.37,35.42,21.09,70.43,41.33,24.6,7,1,78935.9932,,,,
A3,42369,1.47,2.8,1.83,3.59,1.01,1.65,238,31.27,66.7,39.12,22.08,70.51,41.35,23.35,7,0,80539.7081,,,,
A3,42460,1.78,3.27,2.24,10,8.5,8.07,241,32.01,72.22,40.86,24.49,76.76,43.43,26.03,7,0,83770.255,,,,
A3,42551,1.78,3.23,2.26,11.42,9.68,9.42,248,32.51,65.02,37.63,22.5,72.79,42.13,25.19,7,0,85826.8586,,,,
A3,42643,1.76,3.27,2.25,10.9,8.98,8.93,252,32.41,64.96,37.57,22.42,72.93,42.17,25.17,7,0,83658.0178,,,,
,,,,,,,,,,,,,,,,,,,,,,
Ba2,39662,1.36,2.7,1.79,5.74,2.91,3.96,47,30.39,131.92,56.79,40.09,132.29,56.95,40.2,12,0,5461.29,,,,
Ba2,39753,1.81,2.74,2.38,2.8,-0.25,0.93,44,27.58,148.26,59.72,40.91,148.26,59.72,40.91,12,0,3905.48,,,,
Ba2,39844,1.85,4.92,2.93,5.52,3.88,3.44,44.6,26.88,154.51,60.71,41.55,154.51,60.71,41.55,12,0,2542.32,,,,
Ba1,39935,2.46,6.51,4.41,2.56,1.74,1.05,62,27.53,157.53,61.17,43.37,157.53,61.17,43.37,11,-1,3574.2,,,,
Ba1,40026,2.17,7.79,4.08,4.4,3.6,2.72,58,26.11,173.29,63.41,45.25,173.29,63.41,45.25,11,0,4166.68,,,,
Ba1,40117,2.34,6.62,4.39,2.79,1.66,1.05,56,26.88,154.42,60.7,41.53,154.42,60.7,41.53,11,0,5667.2,,,,
Ba1,40208,0.73,3.14,1.06,11.27,10.58,9.55,61.3,30.43,124.68,55.49,37.96,124.68,55.49,37.96,11,0,6143.46,,,,
Ba2,40299,0.96,2.55,1.35,4.62,3.9,3.03,61,29.99,127.62,56.07,38.27,127.62,56.07,38.27,12,1,8710,,,,
Ba2,40390,0.84,2.38,1.16,6.53,5.24,4.63,51,30.84,122.14,54.98,37.67,122.14,54.98,37.67,12,0,8281.72,,,,
Ba2,40481,0.99,2.18,1.32,5.13,3.31,3.1,48,29.65,123.24,55.2,36.55,123.24,55.2,36.55,12,0,9434.19,,,,
Ba2,40572,0.82,1.95,1.07,16.91,15.31,14.77,48.3,22.88,169.74,62.93,38.86,169.74,62.93,38.86,12,0,9283.32,,,,
Ba2,40663,1.14,2.67,1.48,5.73,4.33,3.95,55,16.07,311.45,75.7,50.04,311.45,75.7,50.04,12,0,12677.28,,,,
Ba2,40754,1.49,2.77,1.95,4.56,3.23,3.03,64,9.62,563.84,84.94,54.22,563.84,84.94,54.22,12,0,11395.86,,,,
Ba2,40845,1.78,2.7,2.32,4.38,1.63,2.91,64,7.98,678.69,87.16,54.26,678.69,87.16,54.26,12,0,13035.33,,,,
Ba2,40936,1.6,2.86,2.1,11.69,10.3,10.1,63.5,2.24,2522.46,94.7,56.99,2563.77,96.25,57.92,12,0,12230.7,,,,
,,,,,,,,,,,,,,,,,,,,,,
Ba3,39172,-2.05,3.84,-2.93,7.05,2.32,5.05,3.1,38.04,54.24,35.11,20.63,54.5,35.28,20.73,13,0,911.9803,,,,
Ba3,39263,-0.93,3.34,-1.31,4.93,1.47,3.33,4.2,37.24,51.19,33.8,19.06,51.44,33.97,19.16,13,0,935.2851,,,,
Ba3,39355,-1.36,3.18,-1.9,7.5,4.53,5.73,4.2,37.61,49.23,32.94,18.52,49.48,33.1,18.61,13,0,935.6086,,,,
Ba3,39447,-1.3,3.88,-1.98,1.75,-1.21,-0.06,4.1,37,49.73,33.16,18.4,49.96,33.32,18.49,13,0,1198.2454,,,,
Ba3,39538,-1.05,2.92,-1.47,11.04,6.06,9.09,4,38.91,48.69,32.73,18.94,48.79,32.79,18.98,13,0,605.3351,,,,
Ba3,39629,-1.72,2.53,-2.33,8.93,5.32,6.86,4.1,37.84,48.23,32.52,18.25,48.31,32.57,18.28,13,0,726.367,,,,
Ba3,39721,-1.44,2.61,-1.94,9.53,5.41,7.29,4.4,35.17,52.28,34.32,18.39,52.34,34.36,18.41,13,0,885.2101,,,,
Ba3,39813,-1.29,2.01,-1.64,10.59,7.62,8.37,4.2,34.54,52.79,34.54,18.24,52.84,34.57,18.25,13,0,847.2888,,,,
Ba3,39903,-0.73,2.3,-0.95,10.32,7.52,7.76,4,33.89,49.08,32.11,17.37,52.83,34.57,18.7,13,0,777.7275,,,,
Ba3,39994,-0.91,2.23,-1.2,10.12,5.63,7.56,4.2,34.4,49.32,33.02,18.19,49.36,33.05,18.2,13,0,858.6522,,,,
Ba3,40086,-0.89,2.04,-1.16,11.79,8.63,9.35,4.1,35.12,46.64,31.78,16.92,46.75,31.86,16.96,13,0,859.9209,,,,
Ba3,40178,-0.73,2.23,-0.96,12.41,2.57,9.2,4.1,35.29,49.58,33.12,18.04,49.68,33.19,18.08,13,0,965.2119,,,,
Ba2,40268,-0.86,1.7,-1.15,11.05,4.47,7.77,3.8,42.37,30.96,23.63,13.41,31.05,23.69,13.45,12,-1,1179.1618,,,,
Ba2,40359,-0.21,1.72,-0.28,13.98,3.02,10.78,3.9,44.03,32.35,24.42,14.54,32.44,24.5,14.58,12,0,1058.0259,,,,
Ba2,40451,-0.82,1.77,-1.1,11.11,4.3,8.28,4.9,44.02,32.78,24.67,14.68,32.86,24.73,14.72,12,0,1162.182,,,,
Ba2,40543,-0.6,2.11,-0.79,10.8,5.92,8.35,5.5,40.84,41.13,29.07,16.86,41.48,29.32,17.01,12,0,1257.2903,,,,
Ba2,40633,-1.09,1.83,-1.44,9.38,6.42,6.87,5.7,41.37,36.37,26.6,15.09,36.74,26.87,15.24,12,0,1647.8575,,,,
Ba2,40724,-0.91,1.89,-1.19,13.23,8.08,10.52,5.3,43.2,38.66,27.81,16.74,39.03,28.07,16.89,12,0,1786.993,,,,
Ba2,40816,-0.84,1.86,-1.1,13.79,9.02,10.62,4.6,44.3,38.5,27.73,17.08,38.86,27.98,17.24,12,0,1444.3308,,,,
Ba2,40908,-1.42,1.85,-1.85,13.06,9.56,9.88,4.8,42.72,37.2,27.05,15.9,37.54,27.3,16.05,12,0,2013.7302,,,,
Ba2,40999,-0.85,1.89,-1.13,10.59,7.47,7.13,4.8,42.91,35.46,26.11,15.21,35.79,26.36,15.35,12,0,2519.9228,,,,
Ba2,41090,-1.13,4.9,-1.99,-6.35,-15.31,-9.86,4.7,38.84,42.77,29.88,16.55,43.12,30.13,16.69,12,0,1554.9611,,,,
Ba2,41182,-7.48,55,-75.3,-2.27,-4.98,-5.69,4.9,35.82,40.96,28.98,14.57,41.3,29.23,14.69,12,0,1931.5795,,,,
Ba2,41455,-1.56,5.17,-2.52,12.22,9.47,9.77,7,36.72,48.87,32.77,18.01,49.14,32.95,18.11,12,0,2865.771,,,,
Ba2,41547,-1.21,2.39,-1.57,15.34,12.87,12.72,6.6,37.58,43.7,30.36,16.5,43.96,30.54,16.6,12,0,3502.9326,,,,
Ba2,41639,-1.37,2.41,-1.7,15.28,12.07,12.71,6.7,34.97,53.54,34.81,18.86,53.78,34.97,18.95,12,0,3261.0691,,,,
Ba2,41729,-1.46,2.65,-1.8,12.87,10.29,9.97,7,31.77,52.56,34.36,18.24,52.96,34.62,18.38,12,0,3589.1507,,,,
Ba2,41820,-1.21,2.69,-1.49,13.3,10.58,10.77,8.6,31.52,55.11,35.44,18.9,55.49,35.69,19.03,12,0,4373.1251,,,,
Ba2,41912,-1.82,2.68,-2.24,14.1,11.19,11.63,9.3,29.98,53.31,34.71,17.44,53.6,34.89,17.53,12,0,4852.3308,,,,
Ba2,42004,-1.64,1.89,-1.95,21.8,18.35,19.4,10,29.95,46.22,31.55,15.01,46.48,31.73,15.09,12,0,6149.6551,,,,
Ba2,42094,-1.11,2.15,-1.32,15.6,12.9,12.9,10,27.43,56.38,35.99,16.77,56.63,36.15,16.85,12,0,8404.1158,,,,
Ba2,42185,-1.32,1.89,-1.59,20.55,15.27,15.73,11,27.63,54.37,35.17,16.22,54.61,35.32,16.29,12,0,9574.6707,,,,
Ba2,42277,-0.67,1.89,-0.8,19.27,15.36,16.64,11,28.01,57.76,36.56,17.43,57.99,36.7,17.5,12,0,6464.3006,,,,
Ba2,42369,-0.85,1.73,-1.01,22.64,20,20,11,29.39,52.32,34.3,16.57,52.54,34.44,16.64,12,0,7919.7716,,,,
Ba2,42460,0.77,7.18,0.96,1.67,0.3,0.61,33,28.4,78.42,43.93,22.93,78.49,43.97,22.95,12,0,10494.5723,,,,
Ba2,42551,1.38,5.62,1.68,8.71,7.77,7.25,52,28.36,64.16,35.84,18.72,79.02,44.14,23.05,12,0,12179.5387,,,,
Ba2,42643,1.02,4.79,1.25,7.37,5.32,6,57,29.08,63.76,35.79,19.07,78.15,43.87,23.37,12,0,11440.836,,,,
,,,,,,,,,,,,,,,,,,,,,,
B3,41912,4.11,6.55,5.67,8.27,7.51,7.22,156,20.43,316.29,75,65.57,321.74,76.29,66.7,16,0,8620.9845,,,,
B3,42004,4,5.67,5.31,3.59,2.69,2.53,154,18.38,323.03,75.33,60.31,328.83,76.68,61.39,16,0,8451.9176,,,,
B3,42094,4.09,5.83,5.43,2.19,1.14,1.08,154,17.15,359.44,77.2,62.67,365.59,78.52,63.74,16,0,8549.6604,,,,
B3,42185,4.42,6.21,5.98,2.35,1.57,1.27,158,16.58,382.97,78.23,64.72,389.57,79.57,65.84,16,0,6497.0956,,,,
B3,42277,5.78,9.54,9,4.04,3.15,2.93,159,17.62,357.05,77.08,64.06,363.25,78.41,65.17,16,0,5224.3465,,,,
B3,42369,6.94,14.14,13.08,1.66,-1.22,0.14,157,16.51,374.74,77.79,63.02,381.72,79.24,64.19,16,0,5160.8992,,,,
B2,42460,7.73,17.16,16.81,1.46,0.6,0.02,157,15.62,392.6,78.6,62.55,399.5,79.98,63.65,15,-1,5446.4456,,,,
B2,42551,7.72,18.77,18.42,2.38,-1.5,0.89,157,16.07,394.44,78.71,64.76,401.12,80.04,65.86,15,0,5297.3142,,,,
B2,42643,7.33,18.85,17.96,4.27,3.44,2.92,158,17.81,355.33,77.02,64.62,361.36,78.32,65.71,15,0,4538.7719,,,,
,,,,,,,,,,,,,,,,,,,,,,
B3,40724,5.84,16.91,15.58,2.22,0.14,0.43,23.2,33.41,102.17,50.35,35.33,102.92,50.72,35.59,16,0,1118.9305,,,,
B3,40816,5.27,14.33,13.39,2.79,-0.34,0.83,25.8,32.52,106.42,51.37,35.67,107.18,51.73,35.92,16,0,449.2054,,,,
B3,40908,7.31,88.77,82.32,-0.12,-2.24,-2.08,26.2,31.14,116,53.51,37.02,116.81,53.88,37.27,16,0,613.4053,,,,
B3,40999,6.7,45.35,42.22,4.14,2.91,2.24,26.6,30.85,123.3,55.02,38.93,124.08,55.37,39.18,16,0,457.056,,,,
B3,41090,5.46,21.69,20.19,3.83,2.29,1.85,26.7,31.2,121.15,54.61,38.62,121.86,54.93,38.84,16,0,520.646,,,,
B3,41182,5,17.45,16.21,3.43,1.88,1.44,26.7,31.08,117.43,53.85,37.48,118.07,54.14,37.69,16,0,606.224,,,,
B3,41274,5.01,17.94,16.46,0,-1.81,-1.97,27.9,29.64,127.53,55.88,38.9,128.22,56.18,39.11,16,0,576.4896,,,,
B3,41364,5.27,21.73,20,3.54,2.66,1.58,28.2,29.43,129.02,56.18,39.07,129.67,56.46,39.27,16,0,569.1149,,,,
B3,41455,5.27,21.33,19.65,3.48,2.71,1.74,29.1,29.98,127.95,55.97,39.44,128.59,56.25,39.64,16,0,709.7028,,,,
B3,41547,5.06,32.99,29.71,1.82,0.79,0.08,25.6,29.79,116.39,53.62,35.77,117.08,53.93,35.98,16,0,727.2211,,,,
B3,41639,6.01,31.82,29.17,-0.2,-1.76,-1.88,25.2,27.44,140.86,58.31,40.03,141.6,58.61,40.23,16,0,1069.2171,,,,
B3,41729,6.18,24.53,22.4,4.02,3.16,2.42,25.8,27.17,147.49,59.42,41.55,148.22,59.71,41.76,16,0,1282.8773,,,,
B3,41820,5.93,25.13,22.86,1.13,0.82,0.54,80.5,31.07,118.11,53.96,37.95,118.9,54.32,38.2,16,0,1473.4104,,,,
B3,41912,5.05,16.57,14.61,3.17,2.15,1.38,22.5,31.31,113.88,53.05,36.88,114.67,53.42,37.14,16,0,1253.4728,,,,
B2,42004,7.81,17.3,15.71,1.71,1.05,0.73,39.9,25.51,191.96,65.38,50.46,193.62,65.94,50.9,15,-1,1272.1819,,,,
B2,42094,17.88,1175.04,1100.72,-0.94,-1.37,-1.62,62.5,22.14,196.69,65.85,49.27,198.71,66.52,49.78,15,0,1984.657,,,,
B2,42185,13,44.78,41.7,2.67,2.23,1.99,57.2,22.39,192.7,65.4,48.78,194.63,66.06,49.27,15,0,1698.131,,,,
B2,42277,11.19,30.8,28.61,1.78,1.05,1.08,56.4,22.39,189.42,65.01,48.07,191.39,65.68,48.57,15,0,1319.2043,,,,
B3,42369,10.18,23.97,22.41,1.71,0.84,1.04,56.3,23.01,183.88,64.45,48.12,185.32,64.95,48.5,16,1,997.9627,,,,
B3,42460,6.55,10.35,9.7,2.34,1.85,1.63,57.5,22.71,196.54,65.95,50.8,198.02,66.45,51.18,16,0,1051.8619,,,,
B3,42551,6.34,10.07,9.46,2.58,1.93,1.88,58.1,23.23,186.1,64.68,49.16,187.71,65.24,49.58,16,0,962.6531,,,,
,,,,,,,,,,,,,,,,,,,,,,
Ba3,38898,0.69,1.36,1.26,82.15,43.18,42.27,4.5,28.43,210.79,67.82,59.93,210.79,67.82,59.93,13,0,814.1937,,,,
Ba3,38990,3.46,5.67,5.29,4.31,3.31,2.95,91.4,7.39,908.66,89.77,67.11,912.18,90.12,67.37,13,0,6288.992,,,,
Ba3,39082,3.48,5.4,5.02,3.24,2.53,2.85,109.7,5.85,1161.39,91.57,67.94,1168.24,92.12,68.34,13,0,6780.096,,,,
Ba3,39172,3.35,5.25,4.86,3.48,2.79,2.39,114.7,5.78,1184.33,91.6,68.45,1192.91,92.27,68.94,13,0,7011.537,,,,
Ba3,39263,3.19,4.77,4.35,3.9,2.97,2.72,108.1,5.91,1148.79,91.23,67.94,1159.2,92.06,68.56,13,0,7046.424,,,,
Ba3,39355,3.52,4.86,4.8,3.86,3.01,2.65,109.6,5.55,1222.59,91.46,67.9,1236.74,92.52,68.68,13,0,6736.652,,,,
Ba3,39447,3.16,4.61,4.54,3.8,2.91,2.71,112,8.49,761.82,88.04,64.69,765.29,88.44,64.98,13,0,5917.59,,,,
Ba3,39538,3.14,4.52,4.48,4.01,3.46,2.84,105,7.31,897.97,89.61,65.61,902.05,90.02,65.91,13,0,5345.235,,,,
Ba3,39629,3.14,4.53,4.48,4.04,3.28,2.84,103.6,6.25,1064.05,91.03,66.47,1068.88,91.44,66.77,13,0,5424.664,,,,
Ba3,39721,3.18,4.62,4.53,3.83,2.98,2.63,103.3,6.71,993.6,90.48,66.64,998.09,90.89,66.94,13,0,4807.036,,,,
Ba3,39813,3.1,4.69,4.43,3.89,2.94,2.71,104.5,3.15,2123.74,95.09,66.9,2133.37,95.52,67.2,13,0,4042.48,,,,
Ba3,39903,3.16,4.88,4.6,3.86,3.21,2.53,99.7,2.82,2399.24,95.58,67.74,2410.08,96.02,68.05,13,0,3532.698,,,,
Ba3,39994,3.18,4.97,4.74,3.86,3.07,2.5,97.8,2.91,2297.7,95.4,66.78,2308.39,95.85,67.09,13,0,3650.812,,,,
Ba3,40086,3.23,5.2,4.91,3.68,2.98,2.31,97.5,2.44,2739.2,96.05,66.93,2751.9,96.49,67.24,13,0,4408.576,,,,
Ba3,40178,3.5,6.58,5.47,3.24,2.44,2.04,115.2,2.85,2405.6,95.66,68.57,2414.73,96.02,68.83,13,0,4800.432,,,,
Ba3,40268,3.78,6.62,6.01,3.27,2.77,2.01,123,4.32,1555.4,93.56,67.19,1562.42,93.98,67.49,13,0,4972.374,,,,
Ba3,40359,4.2,6.86,6.8,3.41,2.6,2.06,123.6,6.36,1022.75,90.74,65.07,1027.13,91.13,65.35,13,0,5102.592,,,,
Ba3,40451,3.96,6.65,6.49,3.4,2.53,2.04,132.3,6.07,1065.29,89.78,64.7,1086.5,91.57,65.99,13,0,5943.4637,,,,
Ba3,40543,4.29,7.29,7.25,2.97,1.98,1.63,142.8,7.35,864.81,88.11,63.58,881.56,89.81,64.81,13,0,7029.942,,,,
Ba3,40633,4.12,7.07,7.04,3.39,2.3,1.99,146.5,7.1,905.23,88.54,64.23,922.34,90.22,65.44,13,0,6568.8,,,,
Ba3,40724,3.92,6.73,6.69,3.63,2.35,2.19,136.4,7.06,902.61,88.45,63.77,920.44,90.2,65.03,13,0,6609.6,,,,
Ba3,40816,3.85,6.67,6.64,3.58,2.23,2.07,134.2,7.2,887.02,89.38,63.9,892.46,89.92,64.29,13,0,6009.07,,,,
Ba3,40908,4.93,9.5,9.26,2.39,0.98,0.68,141.2,10.39,597.65,83.95,62.09,611.94,85.95,63.58,13,0,6883.162,,,,
