Data Date,Company Number,Long-term Debt/Invested Capital,Total Debt/Invested Capital,Receivables/Current Assets,Total Debt/Total Assets,Total Debt/EBITDA,Long-term Debt/Total Liabilities,Cash Flow/Total Debt,Long-term Debt/Book Equity,Total Debt/Total Assets,Total Debt/Capital,Total Debt/Equity,Interest Coverage Ratio,Quick Ratio (Acid Test),Current Ratio,Cash Conversion Cycle (Days),Rating 1Q Number,Sector Number
19981231,118,0.404,0.43,0.265,0.341,3.951,0.606,0.098,0.862,0.527,0.52,1.486,3.694,2.297,2.9,144.161,1,4
19980930,169,0.109,0.11,0.242,0.088,0.342,0.299,0.513,0.116,0.29,0.178,0.409,41.956,2.049,2.59,60.133,2,4
19961130,77,0.393,0.54,0.407,0.302,1.86,0.332,0.23,0.64,0.661,0.552,1.948,4.477,0.579,1.07,102.758,1,2
20131231,53,0.716,0.726,0.282,0.357,3.001,0.409,0.062,5.571,0.861,0.853,9.391,2.823,1.16,1.72,43.527,3,1
20120331,126,0.314,0.391,0.34,0.164,1.784,0.185,0.049,0.468,0.712,0.588,2.535,3.92,0.597,1.018,23.079,2,1
20010731,20,0.345,0.551,0.103,0.302,2.936,0.296,0.014,0.524,0.641,0.582,1.784,3.125,0.397,1.812,119.839,3,1
20080630,44,0.055,0.073,0.393,0.038,0.124,0.056,0.448,0.049,0.509,0.319,1.047,147.445,1.21,1.421,7.364,0,3
20030630,121,0.503,0.532,0.367,0.381,3.558,0.558,0.175,0.862,0.645,0.561,1.814,2.294,0.672,1.578,37.398,2,2
19970930,73,0.161,0.204,0.43,0.14,0.643,0.259,0.396,0.182,0.426,0.275,0.741,21.405,1.449,2.435,110.993,0,7
20130930,117,0.275,0.357,0.171,0.277,1.46,0.486,0.377,0.36,0.438,0.347,0.78,25.691,2.128,2.7,135.784,1,6
19980630,53,0.198,0.348,0.406,0.161,1.001,0.145,0.168,0.263,0.63,0.434,1.816,9.705,0.8,1.399,88.775,1,1
20080331,96,0.402,0.418,0.503,0.341,1.381,0.639,0.137,0.656,0.513,0.458,1.053,5.522,2.542,2.74,38.948,4,3
20140630,19,0.325,0.344,0.123,0.218,1.758,0.359,0.152,0.473,0.572,0.403,1.343,16.663,1.42,1.599,0,1,4
20001231,126,0.303,0.68,0.54,0.259,1.479,0.157,0.088,0.428,0.735,0.644,3.011,4.483,0.641,0.98,53.24,2,1
20100630,130,0.373,0.384,0.332,0.253,2.264,0.419,0.132,0.409,0.587,0.429,1.455,1.776,1.567,1.612,0,2,3
20090930,70,0.431,0.588,0.291,0.31,1.099,0.324,0.325,0.75,0.7,0.534,2.337,20.105,1.023,1.356,326.288,0,4
20081231,103,0.198,0.198,0.267,0.099,0.773,0.166,0.144,0.254,0.599,0.279,1.535,20.124,0.92,1.44,59.595,1,5
20010630,0,0.184,0.433,0.353,0.239,1.031,0.185,0.462,0.225,0.549,0.411,1.217,17.773,0.841,1.135,102.958,0,4
20060331,123,0.378,0.534,0.325,0.392,3.49,0.511,0.142,0.6,0.543,0.493,1.188,3.161,0.645,1.615,183.794,3,7
20100630,113,0.298,0.298,0.397,0.208,0.696,0.409,0.56,0.32,0.509,0.372,1.042,16.377,1.036,1.084,0,2,3
19970930,41,0.301,0.619,0.456,0.264,1.724,0.183,0.24,0.385,0.702,0.535,2.481,6.428,0.694,1.009,95.916,0,7
20010630,92,0.403,0.434,0.48,0.299,2.285,0.473,0.136,0.53,0.588,0.463,1.485,3.547,1.322,1.961,140.019,3,3
20010930,157,0.055,0.064,0.649,0.047,0.146,0.129,0.841,0.058,0.31,0.172,0.449,35.319,1.534,1.88,55.758,2,3
20001231,92,0.419,0.451,0.475,0.317,2.878,0.497,0.077,0.563,0.592,0.476,1.512,2.548,1.235,1.898,138.686,3,3
20080930,70,0.241,0.254,0.274,0.173,0.739,0.34,0.386,0.311,0.483,0.282,0.933,21.555,1.89,2.344,225.595,0,4
20011231,118,0.275,0.475,0.209,0.328,4.734,0.381,0.099,0.38,0.499,0.418,1.001,2.326,1.405,1.721,151.146,2,4
19960331,135,0.84,0.844,0.255,0.791,9.377,0.926,0.053,5.652,0.85,0.855,6.104,0.252,2.713,2.494,0,4,8
20110630,120,0.59,0.643,0,0.503,5.508,0.68,0.042,1.232,0.679,0.631,2.214,1.889,0,0,89.018,3,5
20010331,79,0.157,0.313,0.372,0.181,0.669,0.177,0.383,0.247,0.512,0.444,1.425,19.37,0.992,1.304,21.601,0,4
19950331,116,0.237,0.277,0.521,0.232,2.302,0.548,0.242,0.37,0.362,0.329,0.669,2.604,0.49,0.591,0,2,8
20091231,164,0.267,0.267,0.108,0.197,1.237,0.428,0.337,0.43,0.46,0.313,0.852,9.705,1.073,1.55,14.509,3,2
20050930,58,0.612,0.615,0.096,0.543,10.968,0.823,0.038,1.513,0.657,0.625,1.919,0.163,1.744,1.791,0,4,1
20091231,42,1.03,1.087,0.324,0.155,2.185,0.146,-0.018,0,1.004,1.017,-220.69,1.129,1.251,1.486,55.03,4,6
20010930,116,0.253,0.33,0.714,0.227,2.189,0.358,0.184,0.34,0.486,0.359,1.059,3.131,0.499,0.552,13.174,1,8
20070930,117,0,0.002,0.233,0.002,0.005,0,0.957,0,0.183,0.052,0.224,1630,3.334,4.06,105.576,1,6
20100630,118,0.115,0.121,0.322,0.098,1.033,0.329,0.268,0.116,0.283,0.148,0.394,12.102,2.053,2.748,85.66,1,4
19971231,65,0.423,0.547,0.404,0.367,4.085,0.464,0.076,0.668,0.613,0.562,1.883,1.931,0.653,1.218,77.14,1,7
20061231,61,0.634,0.68,0.343,0.476,5.834,0.596,-0.138,1.743,0.744,0.692,2.896,2.359,1.643,4.131,90.825,4,7
20070731,37,0.589,1.08,0,0.569,4.737,0.396,0.036,1.417,0.784,0.758,3.621,3.194,0,0,285.309,1,5
20111231,130,0.442,0.447,0.47,0.294,2.445,0.459,0.076,0.567,0.633,0.506,1.811,1.956,1.372,1.415,0,2,3
19990930,73,0.333,0.354,0.437,0.251,1.418,0.446,0.178,0.465,0.528,0.405,1.119,6.847,1.689,2.646,115.429,1,7
20091231,93,0.213,0.216,0.371,0.121,0.944,0.213,0.18,0.268,0.56,0.496,1.271,15.208,0.932,1.917,30.922,2,4
20041231,149,0.458,0.458,0.767,0.359,1.083,0.624,0.478,0.845,0.575,0.508,1.354,6.98,0.615,0.615,0,4,3
20020131,37,0.578,1.269,0,0.56,13.321,0.313,0.06,1.368,0.814,0.782,4.372,1.287,0,0,322.556,1,5
20090630,96,0.422,0.429,0.457,0.367,1.779,0.712,0.343,0.719,0.506,0.482,1.024,3.809,2.703,2.907,31.748,4,3
20000331,14,0.461,0.516,0.402,0.315,1.579,0.419,0.172,0.762,0.671,0.583,2.041,8.519,1.113,1.594,80.934,1,4
20030630,140,0.469,0.494,0.497,0.255,2.769,0.333,0.144,0.883,0.726,0.663,2.653,3.5,0.93,1.513,34.844,2,5
20020630,159,0.416,0.427,0.618,0.356,6.377,0.675,0.008,0.751,0.513,0.484,1.061,0.618,2.263,2.522,40.438,4,2
19991031,37,0.289,1.439,0,0.472,6.533,0.124,0.106,0.401,0.767,0.693,3.293,1.41,0,0,345.891,1,5
19980331,79,0.103,0.145,0.334,0.089,0.386,0.142,0.526,0.125,0.447,0.293,0.902,40.037,1.207,1.63,16.603,0,4
20030930,5,0,0,0.183,0,0,0,1.334,0,0.131,0.083,0.15,0,4.646,6.358,122.059,3,7
20070331,28,0.104,0.131,0.484,0.076,0.296,0.126,0.383,0.099,0.48,0.28,0.925,68.046,1.142,1.312,5.307,0,3
20090731,127,0.064,0.064,0.032,0.046,0.712,0.142,0.402,0.069,0.326,0.168,0.484,5.538,1.319,3.853,102.299,3,1
20001231,132,0.002,0.003,0.347,0.002,0.01,0.006,0.901,0.002,0.22,0.062,0.286,154.54,2.401,2.886,118.836,2,6
20071231,96,0.398,0.421,0.516,0.347,1.427,0.652,0.137,0.652,0.504,0.434,1.014,5.613,2.407,2.603,61.928,4,3
19950630,161,0.412,0.423,0.866,0.347,2.05,0.654,0.091,0.661,0.517,0.427,1.07,6.103,1.854,1.854,74.279,3,4
20060331,31,0.33,0.333,0.069,0.298,4.113,0.739,0.026,0.492,0.4,0.346,0.666,9.145,10.529,11.708,145.035,4,7
19961231,102,0.702,0.704,0.92,0.525,3.724,0.673,0.117,2.358,0.778,0.77,3.502,1.854,0.912,0.955,0,4,3
20130331,50,0.698,0.992,0,0.608,11.722,0.525,0.056,2.404,0.815,0.783,4.576,2.118,0,0,706.283,0,5
19971231,152,0.559,0.565,0.238,0.484,2.54,0.771,0.259,1.258,0.622,0.623,1.837,2.632,3.844,3.844,0,4,3
19950930,63,0.255,0.264,0.179,0.203,0.758,0.517,0.785,0.31,0.378,0.271,0.611,22.728,3.456,3.773,28.024,4,6
20051231,69,0.177,0.315,0.2,0.223,2.43,0.3,0.213,0.215,0.418,0.328,0.717,5.192,1.919,2.181,77.928,3,6
19980930,43,0.385,0.476,0.483,0.283,1.682,0.362,0.225,0.625,0.634,0.56,1.73,6.286,0.92,1.399,29.455,1,5
20120630,50,0.709,1.063,0,0.627,11.514,0.505,0.056,2.472,0.828,0.797,4.921,2.084,0,0,727.609,0,5
20120930,164,0.006,0.006,0.093,0.005,0.023,0.015,0.617,0.006,0.282,0.067,0.392,2100.3,1.769,2.152,11.519,2,2
20120131,110,0.362,0.378,0.219,0.283,1.862,0.519,0.152,0.556,0.523,0.417,1.096,4.785,0.956,2.833,75.123,3,2
20050930,141,0.352,0.359,0.386,0.275,2.506,0.536,0.093,0.523,0.503,0.402,1.013,6.298,1.243,1.888,62.423,2,4
20010331,27,0.578,0.647,0.76,0.522,3.354,0.708,0.14,1.338,0.659,0.616,1.952,2.514,0.492,0.542,18.125,2,8
20120630,70,0.274,0.314,0.298,0.191,0.908,0.299,0.359,0.378,0.559,0.34,1.265,26.287,1.457,1.772,185.7,0,4
20140630,99,0.766,0.801,0.017,0.411,1.828,0.447,0.142,1.252,0.88,0.78,7.39,8.426,0.648,0.913,75.843,2,2
19960229,75,0.47,0.539,0.457,0.366,2.677,0.499,0.07,0.886,0.64,0.561,1.775,3.474,1,1.864,120.156,2,1
20071231,73,0.378,0.441,0.36,0.308,2.316,0.465,0.181,0.601,0.566,0.482,1.348,4.872,1.41,2.088,77.427,2,7
20051231,30,0.065,0.323,0.223,0.194,0.824,0.089,0.497,0.069,0.439,0.329,0.79,25.513,0.897,1.042,0,1,2
19950630,16,0.353,0.442,0.667,0.286,1.248,0.394,0.261,0.435,0.581,0.438,1.394,5.839,0.691,0.766,27.551,0,8
20060331,156,0.242,0.242,0.393,0.19,1.806,0.468,0.274,0.319,0.405,0.35,0.681,4.686,2.297,2.422,25.266,3,5
20080630,103,0.152,0.154,0.072,0.098,0.799,0.212,0.114,0.177,0.457,0.213,0.857,16.633,0.77,1.622,71.194,1,5
20110331,49,0.163,0.21,0.279,0.105,0.744,0.14,0.155,0.19,0.581,0.306,1.388,26.912,0.647,1.306,106.045,1,5
20130930,144,0.303,0.303,0.279,0.224,1.242,0.46,0.255,0.336,0.486,0.365,0.97,7.729,1.037,1.239,0,2,3
20070331,118,0.136,0.159,0.391,0.122,1.685,0.31,0.055,0.137,0.337,0.188,0.508,6.517,1.249,1.826,113.344,2,4
19990630,41,0.25,0.68,0.479,0.315,2.17,0.177,0.147,0.337,0.653,0.514,1.939,7.898,0.549,0.8,111.576,0,7
20030630,160,0.395,0.398,0.533,0.324,2.876,0.632,0.145,0.666,0.509,0.494,1.055,4.173,1.901,3.048,50.906,3,5
20020930,97,0.202,0.26,0.364,0.132,0.547,0.172,0.323,0.218,0.594,0.428,1.464,20.128,0.959,1.209,26.276,1,2
19990331,11,0.31,0.329,0.392,0.249,40.031,0.492,0.032,0.58,0.478,0.46,1.23,-1.71,1.237,1.767,73.734,2,3
20010331,46,0.504,0.588,0.447,0.342,2.782,0.412,0.14,1.079,0.712,0.578,2.442,5.017,0.809,1.331,66.376,2,7
20060331,118,0.145,0.192,0.41,0.149,1.392,0.333,0.186,0.165,0.337,0.217,0.508,9.753,1.221,1.728,134.947,2,4
20000930,88,0.402,0.392,0.73,0.305,0.972,0.584,0.422,0.597,0.536,0.465,1.154,6.296,0.902,0.929,0,2,3
20080630,78,0.206,0.238,0.328,0.177,1.416,0.374,0.138,0.234,0.409,0.298,0.691,10.497,0.612,1.441,41.134,2,2
20060630,81,0.096,0.231,0.398,0.129,0.456,0.109,0.422,0.103,0.495,0.275,0.988,56.444,0.961,1.361,88.875,0,5
20021231,13,0.295,0.321,0.435,0.242,1.809,0.474,0.225,0.4,0.469,0.363,0.884,4.983,1.411,2.366,151.472,1,3
19980331,85,0.134,0.233,0.364,0.131,0.811,0.147,0.185,0.145,0.512,0.302,1.049,14.876,1.012,1.466,92.692,0,6
20140630,146,0.402,0.404,0.489,0.257,2.248,0.412,0.135,0.672,0.62,0.448,1.632,7.564,1.706,1.912,334.517,3,1
20000331,49,0.063,0.3,0.209,0.134,0.685,0.048,0.221,0.068,0.583,0.324,1.399,25.574,0.425,1.091,96.39,1,5
20060630,130,0.234,0.245,0.577,0.16,0.735,0.305,0.359,0.219,0.5,0.309,1.001,14.882,1.115,1.192,0,2,3
19960930,48,0.579,0.685,0.693,0.404,1.641,0.454,0.18,1.547,0.752,0.727,4.019,4.611,0.629,0.72,0,1,8
20001031,71,0.466,0.541,0.356,0.314,2.396,0.393,0.075,0.847,0.689,0.55,2.22,3.971,0.963,1.389,83.115,2,5
19980630,142,0.396,0.402,0.428,0.316,2.884,0.594,0.187,0.656,0.525,0.434,1.104,8.844,1.201,2.677,85.694,2,7
20070630,69,0.144,0.166,0.194,0.132,3.091,0.359,0.258,0.168,0.319,0.211,0.469,0.443,2.677,3.063,69.965,3,6
20071231,156,0.249,0.249,0.37,0.182,1.39,0.405,0.283,0.332,0.451,0.273,0.82,18.45,2.222,2.348,62.014,3,5
19960331,6,0.369,0.804,0.748,0.318,1.887,0.195,0.137,0.485,0.75,0.62,3.122,5.298,1.024,1.132,166.264,0,8
19950930,124,0.191,0.648,0.443,0.28,1.297,0.127,0.175,0.239,0.651,0.511,1.903,8.184,0.787,1.064,104.369,0,4
20000731,68,0.752,0.805,0.115,0.478,2.495,0.523,0,3.001,0.853,0.815,5.793,3.593,0.215,0.887,14.7,2,2
20130630,46,0.545,0.701,0.58,0.316,5.084,0.309,0.027,1.269,0.795,0.718,4.113,0.485,1.085,1.642,95.544,4,7
19961231,100,0.383,0.46,0.601,0.253,1.256,0.319,0.233,0.539,0.66,0.551,2.105,7.214,0.903,1.054,6.273,1,3
20120930,138,0.662,0.672,0.535,0.537,2.562,0.725,0.204,6.993,0.73,0.707,3.182,4.399,1.35,1.35,29.782,3,4
20100930,108,0.411,0.418,0.315,0.296,2.321,0.5,0.171,0.694,0.582,0.447,1.393,3.217,1.123,1.48,87.877,3,7
20040331,50,0.668,1.205,0,0.475,8.246,0.303,0.054,1.851,0.869,0.847,7.152,2.782,0,0,232.668,0,5
20040930,113,0.42,0.42,0.563,0.288,1.249,0.479,0.208,0.516,0.602,0.478,1.562,7.998,0.603,0.852,27.367,2,3
20030630,88,0.487,0.515,0.755,0.366,2.583,0.545,0.296,0.829,0.635,0.572,1.74,2.123,0.668,0.694,0,2,3
20050331,64,0.336,0.507,0.589,0.218,1.524,0.202,0.193,0.498,0.715,0.587,2.505,17.384,1.11,1.203,69.849,1,6
20020930,142,0.363,0.406,0.34,0.283,3.194,0.454,0.148,0.571,0.557,0.435,1.257,3.182,0.591,1.513,52.886,3,7
20031231,141,0.707,0.713,0.428,0.489,4.09,0.607,0.095,2.409,0.799,0.755,3.969,3.374,1.011,1.559,33.132,3,4
19970630,70,0.302,0.44,0.411,0.267,1.313,0.318,0.243,0.407,0.576,0.432,1.361,8.465,0.831,1.052,111.52,0,4
19950930,46,0.267,0.313,0.485,0.188,1.772,0.287,0.188,0.356,0.559,0.469,1.327,6.283,1.255,1.874,75.51,2,7
20060630,73,0.502,0.505,0.361,0.383,3.033,0.611,0.132,0.98,0.623,0.558,1.706,3.687,1.691,2.548,84.658,2,7
19950930,34,0.059,0.065,0.413,0.021,0.096,0.027,0.07,0.061,0.697,0.168,2.303,5.192,1.07,1.155,44.811,3,6
20050331,53,0.844,1.09,0.42,0.349,3.483,0.284,0.046,77.44,0.95,1.003,-772.78,1.985,1.108,1.66,91.09,4,1
20140630,27,0.544,0.566,0.52,0.406,2.881,0.58,0.161,0.938,0.673,0.567,2.054,2.018,0.827,0.863,0,3,8
19980131,57,0.146,0.198,0.392,0.12,0.65,0.184,0.277,0.172,0.482,0.292,0.931,19.132,1.205,1.824,112.531,0,6
20040930,136,0.257,0.32,0.317,0.226,1.704,0.383,0.111,0.338,0.474,0.378,0.917,7.849,1.424,2.287,150.695,2,5
20020731,24,1.049,1.561,0.348,0.637,2.793,0.42,0.174,0,1.02,1.027,-51.184,5.571,0.209,0.448,23.994,1,2
20060331,44,0.053,0.072,0.359,0.04,0.135,0.062,0.514,0.047,0.474,0.284,0.908,85.4,1.299,1.517,10.321,0,3
20070331,43,0.309,0.437,0.469,0.235,2.318,0.265,0.196,0.447,0.628,0.467,1.691,9.841,0.911,1.291,69.685,1,5
20020331,169,0.204,0.233,0.225,0.192,1.303,0.486,0.234,0.23,0.344,0.273,0.525,9.375,2.293,3.285,146.456,2,4
20000630,47,0.834,0.943,0,0.554,4.522,0.543,0.12,3.818,0.902,0.865,9.259,1.949,0,0,225.453,1,1
19970630,132,0.178,0.181,0.316,0.148,0.564,0.441,0.736,0.212,0.329,0.242,0.49,47.652,3.883,4.797,151.607,2,6
19980630,101,0.604,0.613,0.415,0.442,4.373,0.608,-0.101,1.484,0.715,0.701,2.519,2.983,1.4,2.879,91.198,3,6
20040630,40,0.406,0.423,0.675,0.187,2.06,0.243,0.097,0.685,0.738,0.689,2.963,20.551,0.844,0.919,0,1,1
20071231,70,0.254,0.277,0.301,0.186,0.885,0.344,0.386,0.333,0.498,0.305,0.99,14.842,1.801,2.265,228.316,0,4
20020930,116,0.363,0.408,0.616,0.304,2.536,0.515,0.139,0.594,0.526,0.451,1.275,2.989,0.838,0.912,16.264,1,8
20040630,169,0.241,0.241,0.15,0.206,1.526,0.585,0.214,0.297,0.352,0.287,0.544,16.518,2.887,4.189,159.705,2,4
20020630,147,0.598,0.619,0.59,0.424,2.719,0.565,0.167,1.224,0.725,0.625,2.641,3.595,0.824,0.848,22.963,2,5
20001231,15,0.43,0.58,0.633,0.348,2.137,0.392,0.146,0.853,0.658,0.648,3.133,3.953,0.59,0.646,23.647,1,8
20010331,34,0.325,0.325,0.68,0.159,1.771,0.237,0.234,0.454,0.67,0.413,2.033,4.889,1.452,1.452,0,2,6
20030930,56,0.412,0.453,0.306,0.281,1.002,0.403,0.297,0.549,0.635,0.465,1.738,11.876,1.004,1.99,101.838,1,2
20060331,132,0.008,0.01,0.195,0.008,0.057,0.022,0.469,0.008,0.267,0.053,0.364,195.79,1.66,1.872,60.201,2,6
20031231,66,0.747,0.905,0.42,0.505,2.644,0.485,0.133,1.702,0.859,0.803,6.089,4.254,0.415,0.65,28.15,2,2
20100930,58,0.688,0.688,0.064,0.599,7.042,0.823,0.089,2.197,0.728,0.697,2.677,0.512,1.343,1.38,0,4,1
20130630,38,0.735,1.117,0.2,0.659,8.574,0.514,-0.001,2.748,0.844,0.819,5.461,1.092,0.892,2.235,220.498,4,2
19950331,94,0.215,0.319,0.562,0.185,0.757,0.23,0.212,0.253,0.543,0.429,1.221,13.37,1.124,1.625,55.363,1,7
20060630,58,0.551,0.552,0.123,0.488,4.081,0.808,0.076,1.201,0.603,0.563,1.521,1.613,2.327,2.376,0,4,1
20030930,32,0.832,0.955,0.493,0.476,1.428,0.453,0.247,2.77,0.916,0.882,11.944,16.362,0.712,1.031,47.417,0,2
19950331,138,0.698,0.706,0.579,0.626,3.039,0.845,0.117,2.243,0.732,0.712,2.712,2.986,2.585,2.471,44.29,3,4
19990930,100,0.543,0.554,0.579,0.353,3.341,0.487,0.163,0.904,0.71,0.608,2.442,0.838,0.894,1.141,10.151,1,3
20120731,127,0.059,0.059,0.023,0.043,0.21,0.136,0.529,0.063,0.316,0.174,0.462,48,1.648,3.57,81.299,3,1
20100630,151,0.317,0.415,0.641,0.278,1.161,0.392,0.316,0.458,0.542,0.42,1.246,16.556,1.02,1.12,33.39,2,4
20100131,110,0.511,0.549,0.205,0.409,14.146,0.6,0.078,1.039,0.635,0.561,1.756,-0.089,1.048,2.644,73.942,4,2
20040930,87,0.324,0.327,0.149,0.251,1.233,0.517,0.202,0.435,0.481,0.389,0.927,7.685,0.932,2.655,140.296,3,2
20140131,111,0.269,0.298,0.231,0.231,1.706,0.484,0.22,0.309,0.433,0.314,0.762,11.531,0.896,2.237,98.928,2,2
20090331,2,0.417,0.584,0.457,0.24,1.703,0.226,0.134,0.644,0.76,0.592,3.175,8.626,0.831,1.152,68.408,1,5
20020228,77,0.51,0.829,0.434,0.424,2.34,0.348,0.156,1.031,0.749,0.678,3.011,5.302,0.47,0.863,73.704,1,2
20081231,157,0.116,0.155,0.593,0.113,0.495,0.24,0.478,0.126,0.353,0.246,0.545,34.319,1.299,1.781,71.594,2,3
19970930,74,0.304,0.373,0.771,0.248,1.532,0.377,0.255,0.42,0.537,0.384,1.158,4.568,0.779,0.779,45.589,1,8
20090930,92,0.364,0.368,0.333,0.305,3.206,0.639,0.115,0.598,0.473,0.385,0.905,3.682,2.82,3.814,126.139,3,3
20070930,50,0.699,1.139,0,0.633,21.672,0.466,0.053,2.227,0.833,0.819,5.314,2.609,0,0,686.983,0,5
20131231,13,0.178,0.201,0.455,0.157,1.151,0.387,0.315,0.219,0.359,0.282,0.566,9.004,1.619,2.467,117.83,1,3
20060930,50,0.661,1.12,0,0.576,7.863,0.412,0.068,1.823,0.826,0.8,5.086,2.455,0,0,277.163,0,5
19951231,78,0.169,0.203,0.116,0.101,1.026,0.144,0.149,0.274,0.585,0.37,1.247,3.507,0.493,1.424,78.193,1,2
19970630,58,0.148,0.155,0.151,0.124,1.662,0.366,0.306,0.169,0.321,0.198,0.482,46.873,1.142,1.142,0,3,1
20040930,123,0.468,0.569,0.315,0.438,3.782,0.61,0.065,0.845,0.591,0.543,1.442,4.107,0.826,2.019,196.724,2,7
19970930,38,0.616,0.857,0.243,0.529,3.513,0.499,0.016,1.492,0.763,0.709,3.218,3.033,0.95,2.073,127.389,3,2
20020331,151,0.296,0.318,0.629,0.255,0.967,0.547,0.374,0.415,0.435,0.338,0.77,17.71,2.32,2.473,54.654,2,4
20050331,151,0.278,0.326,0.631,0.249,1.187,0.475,0.336,0.331,0.447,0.331,0.809,17.303,1.595,1.723,46.938,2,4
20001231,0,0.112,0.161,0.365,0.102,0.38,0.16,0.462,0.126,0.439,0.254,0.783,28.63,1.311,1.716,90.845,0,4
19961231,61,0.471,0.482,0.378,0.224,2.368,0.289,0.068,0.95,0.754,0.575,3.238,2.359,1.366,2.287,52.406,3,7
20010331,43,0.485,0.576,0.465,0.348,3.233,0.426,0.072,0.926,0.689,0.566,2.214,3.657,0.919,1.356,86.916,1,5
20140331,14,0.505,0.552,0.261,0.359,2.373,0.485,0.184,1.016,0.678,0.61,2.111,18.302,1.295,1.955,58.981,1,4
20080331,120,0.451,0.451,0,0.343,2.059,0.591,0.149,0.82,0.581,0.553,1.389,6.634,0,0,18.104,3,5
19970930,135,0.78,0.783,0.541,0.714,4.393,0.89,0.172,4.053,0.799,0.808,4.555,1.16,1.406,1.509,12.217,4,8
20080630,29,0.386,0.443,0.36,0.32,2.124,0.5,0.172,0.549,0.557,0.49,1.257,6.056,1.225,1.75,28.511,3,2
19960331,50,0.614,1.372,0,0.512,8.174,0.268,0.076,1.401,0.856,0.807,6.515,15.2,1.412,1.453,531.338,0,5
20051231,29,0.477,0.568,0.382,0.386,2.747,0.502,0.152,0.773,0.645,0.564,1.815,5.246,0.826,1.207,45.966,3,2
20060930,118,0.143,0.178,0.415,0.139,1.219,0.332,0.186,0.164,0.335,0.208,0.503,9.858,1.242,1.755,131.174,2,4
20080630,59,0.636,0.841,0.768,0.467,1.532,0.443,0.301,0.997,0.798,0.739,3.947,7.626,0.938,0.91,13.758,2,5
19980930,54,0.19,0.255,0.709,0.133,0.553,0.171,0.183,0.238,0.578,0.365,1.394,12.796,1.252,1.493,54.513,0,3
20000630,43,0.446,0.632,0.481,0.352,2.546,0.36,0.117,0.789,0.691,0.609,2.239,4.398,0.742,1.119,49.493,1,5
19970331,89,0.289,0.304,0.531,0.185,1.135,0.308,0.189,0.277,0.569,0.359,1.332,7.844,1.118,1.17,17.913,2,5
19970331,68,1.528,1.539,0.134,0.657,2.962,0.533,0.068,0,1.225,1.322,-5.435,2.982,0.24,0.873,6.866,2,2
20010331,161,1.3,1.308,0.495,0.842,11.935,0.702,-0.042,0,1.193,1.278,-6.178,-0.006,1.63,1.63,53.994,4,4
19970930,78,0.178,0.153,0.11,0.08,0.344,0.161,0.084,0.256,0.573,0.395,1.343,10.209,0.479,1.443,45.348,1,2
19981231,78,0.081,0.313,0.15,0.159,0.892,0.077,0.062,0.097,0.535,0.43,1.149,13.494,0.37,1.388,69.42,1,2
20060930,151,0.234,0.447,0.632,0.289,1.377,0.3,0.289,0.253,0.505,0.393,1.02,15.411,0.845,0.921,44.117,2,4
20000331,155,0.376,0.438,0.551,0.345,1.419,0.583,0.145,0.565,0.508,0.443,1.034,4.947,1.176,1.841,63.801,3,3
20021231,123,0.506,0.553,0.337,0.433,2.975,0.647,0.119,1.003,0.613,0.552,1.583,4.962,0.984,2.272,168.296,2,7
19980331,53,0.204,0.326,0.426,0.152,0.939,0.151,0.168,0.274,0.628,0.43,1.814,9.912,0.799,1.393,84.545,2,1
20020930,146,0.368,0.868,0.703,0.29,8.994,0.156,-0.031,0.582,0.789,0.662,3.733,0.059,0.998,1.017,189.984,4,1
19990630,89,0.557,0.574,0.572,0.421,5.55,0.605,0.073,0.888,0.675,0.584,2.094,1.813,0.737,0.779,16.446,2,5
20110331,5,0.628,0.629,0.336,0.388,13.009,0.503,0.098,1.689,0.77,0.651,3.357,-0.671,1.604,2.351,231.141,4,7
20070930,167,0.361,0.362,0.573,0.276,2.838,0.536,0.128,0.499,0.513,0.393,1.129,3.376,0.732,0.906,39.738,2,1
20031231,69,0.297,0.297,0.166,0.251,6.495,0.619,0.136,0.424,0.405,0.322,0.684,-2.997,3.045,3.553,91.593,3,6
20140930,93,0.228,0.37,0.395,0.196,2.027,0.205,0.108,0.284,0.59,0.501,1.442,13.246,1.015,1.756,35.074,2,4
20010630,16,0.418,0.661,0.686,0.39,1.629,0.375,0.255,0.601,0.657,0.558,1.928,5.208,0.542,0.576,29.714,1,8
20060930,19,0.415,0.432,0.272,0.309,1.979,0.51,0.108,0.708,0.582,0.46,1.393,7.157,1.552,1.902,124.433,1,4
20000331,100,0.526,0.532,0.627,0.333,1.811,0.468,0.182,0.841,0.703,0.597,2.371,5.472,0.86,1.084,6.924,2,3
20011231,29,0.588,0.605,0.382,0.441,3.739,0.612,0.072,1.314,0.7,0.646,2.354,7.758,0.979,1.496,31.741,3,2
19981231,9,0.427,0.432,0.704,0.34,2.666,0.612,0.215,0.681,0.549,0.45,1.217,-0.936,0.608,0.742,0,2,3
20120831,77,0.381,0.472,0.333,0.315,1.873,0.432,0.138,0.616,0.588,0.494,1.441,10.643,0.615,1.279,82.821,1,2
20070930,169,0.373,0.384,0.292,0.3,2.233,0.569,0.231,0.537,0.511,0.45,1.046,4.867,1.249,2.295,89.633,2,4
20020331,126,0.416,0.604,0.495,0.244,1.365,0.219,0.19,0.694,0.765,0.666,3.519,5.539,0.685,1.043,48.012,2,1
